index,text,label
148,"James Hardie's Australian asbestos fund files for liquidation (AFP) AFP - A compensation fund for Australian asbestos victims of embattled James Hardie Industries NV said it was filing for liquidation, rejecting a last-minute multi-million dollar cash injection.",0
149,"Time Running Out in Fallujah, Warns Allawi BAGHDAD, 1 November 2004 - Interim Prime Minister Iyad Allawi warned time was running out for peace in Fallujah as the US military continued to target suspected insurgents yesterday.",0
150,"Man slashes 25 kids at China school BEIJING - A knife-wielding man was arrested in the eastern Chinese province of Shandong on Monday after injuring 25 students and holding a 9-year-old girl hostage at an elementary school, China #39;s official media reported.",0
151,Iran's parliament sacks minister Iran's conservative-dominated parliament votes to sack Transport Minister Ahmad Khorram.,0
152,"Europe, Islam #39;s New Front Line: The Netherlands Description: In the Netherlands, the recent murder of controversial filmmaker Theo Van Gogh by a Muslim extremist has revealed a climate of mistrust and fear between Muslims and traditional Dutch society.",0
153,"Iran: Draft resolution by EU  #39; #39;major three #39; #39; - politically &lt;b&gt;...&lt;/b&gt; Iran regards the draft resolution proposed by the three major European states - Germany, Britain and France - on Tehran #39;s nuclear programs as politically motivated, the spokesman for the Iranian delegation to the meeting of the International Atomic Energy ",0
154,"John Howard 1st Iraq Invader to Face Vote Prime Minister John Howard will become the first of three allied leaders who launched the US-led invasion of Iraq to face voters, having announced Sunday that Australians will go to the polls on Oct. 9. The ",0
155,"Deadly Typhoon Claims 55 Lives in Japan Japan's deadliest storm in more than a decade unleashed flash floods that washed away entire hillsides, killing 55 people and leaving at least 24 people missing before it veered east into the Pacific Ocean on Thursday.",0
156,"When saving the world with song, mind the lyrics Critics have raised an eyebrow at the revival of the fundraising anthem, citing its outdated, insensitive lyrics.",0
157,"Task Force Olympia soldier dies of wounds suffered in car bombing BAGHDAD, Iraq A US soldier assigned to Task Force Olympia has died of wounds suffered in a car bomb attack in the northern city of Mosul.",0
158,"Sudan Questions WHO Darfur Deaths Figures  KHARTOUM (Reuters) - Sudan on Saturday questioned U.N.  estimates that up to 70,000 people had died from hunger and  disease in its remote Darfur region since a rebellion began 20  months ago.",0
159,Tough new laws on terror HOME Secretary David Blunkett yesterday promised sweeping new anti-terror laws if Labour wins an historic third term. He revealed a raft of measures - from jury-less courts for terror trials to allowing wire tap evidence in major cases.,0
160,Sri Lanka rebels seek Europe help A delegation of Tamil Tiger rebels has left Sri Lanka for a three week tour of Europe aimed at putting pressure on the government to resume peace talks.,0
161,Japan eyes troops pullout from Iraq next December Japanese Defense Agency Director General Yoshinori Ono said Sunday that late 2005 is a possible target date for Japanese troops to withdraw from Iraq.,0
162,"Seven Marines die in Anbar fighting Seven Marines have died in combat in western Iraq. The fighting in Anbar, a vast province including Fallujah and Ramadi, was the deadliest for US forces since eight Marines ",0
163,"Rebels blow up oil pipeline in Assam (Reuters) Reuters - Separatist guerrillas blew up an oil pipeline in the northeastern Indian state of Assam, but there was no disruption to supplies, oil officials said on Friday.",0
164,"Militants Threaten to Behead US, UK Hostages in Iraq Insurgents threatened to behead two Americans and a Briton captured in Baghdad on Saturday and launched a suicide car bomb attack on Iraqi security forces in the northern ",0
165,"Vote counting begins 5 days after Afghan presidential election Vote counting started Thursday in Afghanistan #39;s landmark election, widely expected to install US-backed interim leader Hamid Karzai as the war-ravaged country #39;s first popularly chosen president.",0
166,Chua: Three free from bird flu KUALA LUMPUR: The three people warded at the Kota Baru Hospital on Thursday are confirmed to be free from bird flu. Health Minister Datuk Dr Chua Soi Lek said tests conducted by Institute of Medical Research ,0
167,"Iraq Forces Advance on Najaf Shrine, Battle Rages  NAJAF, Iraq (Reuters) - Iraqi security forces tightened  their grip on the streets around a sacred shrine in Najaf  Tuesday after the government warned Shi'ite rebels inside they  would be killed if they did not surrender.",0
168,"Afghan Government Removes a Powerful Regional Leader The Afghan government on Saturday announced the removal of the powerful governor of Herat, in western Afghanistan, one of the country #39;s longest standing warlords.",0
169,Rescue effort for Canadian sub launched off Irish coast A major rescue effort has been launched off the coast of Ireland after a Canadian submarine sent a distress signal for assistance from the North Atlantic Ocean on Tuesday.,0
170,"Iraq to Widen Arms Amnesty, Bring Falluja to Heel  BAGHDAD (Reuters) - Iraq's interim government will declare  a nationwide arms amnesty next week, but insists the city of  Falluja must turn in foreign militants or face assault,  National Security Adviser Kassim Daoud said Monday.",0
171,S.Lanka All-Party Peace Forum Opens to Boycott  COLOMBO (Reuters) - Sri Lanka's government launched a new  all-party forum on Monday to discuss how best to turn a  two-year truce with Tamil Tiger rebels into permanent peace --  but a clutch of opposition parties stayed away in a boycott.,0
172,Iran rebuffs Kerry nuclear proposal Washington says Iran plans to use its nuclear facilities to make atom bombs. Tehran says it merely wants to. US President George W. Bush wants Iran referred to the United Nations Security Council for possible sanctions.,0
173,"US, Iraqi forces press raids south of Baghdad BAGHDAD - Thousands of US troops and Iraqi forces pursued a campaign of raids on suspected guerrilla bases in Sunni Muslim towns and villages south of Baghdad on Wednesday, the US military said.",0
174,African Union to relaunch peace talks for Sudan's western Darfur region (AFP) AFP - The Sudanese government and the Darfur region's rebel groups are due to meet in the Nigerian capital Abuja as the African Union bids to restart its stalled peace process and prove that the troubled continent can handle its own crises.,0
175,"Pakistani officials downplay Marriot Hotel blast ISN SECURITY WATCH (29/10/2004) - A powerful explosion on Tuesday in the lobby of the Pakistani capitals five-star Marriott Hotel injured 10 people, including a US diplomat and three Italian nationals.",0
176,Israeli army foils suicide attack at Erez Crossing The Israeli army said it foiled early Tuesday morning a suicide bombing attack by a Palestinian at Erez Crossing on the northern tip of Gaza.,0
177,"ZIMBABWE: ZCTU condemns deportation of COSATU delegation HARARE, 27 October (IRIN) - The Zimbabwe Congress of Trade Unions (ZCTU) on Wednesday condemned the deportation of a 14-member South African labour delegation that had arrived in the country on a fact-finding mission.",0
178,"In China's Cities, a Turn From Factories The country's labor force is stalling as urban workers, tired of paltry pay and rat-infested apartments, seek higher wages and better conditions in rural areas.",0
179,"Foreign Policy at Forefront of Debate BAL HARBOUR, Fla. - The first presidential debate and its focus on foreign policy and security gives both President Bush and Sen...",0
180,US Launches Fresh Assault on Sadr Forces in Najaf US forces launched a fresh assault on Shi #39;ite rebels in the embattled Iraqi city of Najaf on Sunday after talks on transferring control of the mosque at the center of a two-week siege ran into difficulties.,0
181,"25 Terror Suspects Nabbed in Afghanistan KABUL, Afghanistan Oct. 2, 2004 - Afghan intelligence agents backed by international peacekeepers arrested 25 people allegedly linked to the Taliban and al-Qaida in an early morning raid in eastern Kabul Saturday, a spokesman for the peacekeepers said.",0
