,index,text,label,preprocessed_text
91,91,"US Planes Hit Iraq's Falluja, Zarqawi Man Seized  FALLUJA, Iraq (Reuters) - U.S. warplanes bombed targets in  Iraq's rebel-held city of Falluja overnight, killing two people  and wounding three, and the U.S. military said it had captured  a wanted militant on Saturday.",0,plane hit iraq falluja zarqawi man seized falluja iraq u.s. warplane bombed target iraq rebel-held city falluja overnight killing two people wounding three u.s. military said captured wanted militant saturday
92,92,"U.S. Army Base Faces Uncertain Fate At Ulrich Jung's hair salon, rumors are flying about the future of this small town in the rolling hills of southwestern Germany. One customer with a buzz cut has heard that all the U.S. troops will leave by 2007. Someone else has information that they will be gone sooner, perhaps within a year.",0,u.s. army base face uncertain fate ulrich jung hair salon rumor flying future small town rolling hill southwestern germany one customer buzz cut heard u.s. troop leave someone else information gone sooner perhaps within year
93,93,"EU fast-tracks action to end institutional limbo Incoming European Commission head Jose Manuel Barroso acted Friday to end an unprecedented EU stalemate, by arranging fast-track confirmation hearings for his re-arranged Brussels executive team.",0,eu fast-tracks action end institutional limbo incoming european commission head jose manuel barroso acted friday end unprecedented eu stalemate arranging fast-track confirmation hearing re-arranged brussels executive team
94,94,"ISRAELIS ARREST 2 BOMB GALS JERUSALEM - Two Palestinian women planning to carry out homicide bombings were arrested in the last two days, and Israeli forces are conducting a massive search for a third, officials said yesterday.",0,israeli arrest bomb gal jerusalem two palestinian woman planning carry homicide bombing arrested last two day israeli force conducting massive search third official said yesterday
95,95,"M.T.A. Spent \$15 Million on Officers' Overtime A third of the M.T.A.'s police officers were paid more than \$100,000 last year, and some officers doubled and even tripled their base salaries by working overtime.",0,m.t.a spent million officer overtime third m.t.a police officer paid last year officer doubled even tripled base salary working overtime
96,96,"Ivorian president fires army chief Ivory Coast President Laurent Gbagbo has fired his army chief of staff, Gen Mathias Doue, the BBC reported Saturday. Gbagbo hired Col Philipe Mangou, the field commander ",0,ivorian president fire army chief ivory coast president laurent gbagbo fired army chief staff gen mathias doue bbc reported saturday gbagbo hired col philipe mangou field commander
97,97,"Japan Issues Order to Deport Ex-Chess Champ Fischer  TOKYO (Reuters) - Japan on Tuesday ordered the deportation  of former world chess champion Bobby Fischer, wanted at home in  the United States for breaking sanctions, rejecting his demand  for protection as a political refugee.",0,japan issue order deport ex-chess champ fischer tokyo japan tuesday ordered deportation former world chess champion bobby fischer wanted home united state breaking sanction rejecting demand protection political refugee
98,98,"Eight children stabbed to death in China school A man armed with a knife has gone on the rampage and killed eight teenagers at a school in central China, teachers and local authorities said.",0,eight child stabbed death china school man armed knife gone rampage killed eight teenager school central china teacher local authority said
99,99,"S.Korea's Ruling Party Head Resigns on Father's Past  SEOUL (Reuters) - The chairman of South Korea's ruling Uri  Party resigned Thursday, an unexpected first casualty of  President Roh Moo-hyun's call for an inquiry into who benefited  from working with Korea's Japanese colonial rulers.",0,s.korea ruling party head resigns father past seoul chairman south korea ruling uri party resigned thursday unexpected first casualty president roh moo-hyun call inquiry benefited working korea japanese colonial ruler
100,100,"After Delays, Milosevic Opens Defense  THE HAGUE, Aug. 31 -- Former Yugoslav president Slobodan Milosevic  launched on Tuesday a defiant defense of his conduct during the Balkan wars, accusing his enemies of conspiracies against the Serbs and insisting that his countrymen acted in self-defense.",0,delay milosevic open defense hague aug. former yugoslav president slobodan milosevic launched tuesday defiant defense conduct balkan war accusing enemy conspiracy serb insisting countryman acted self-defense
101,101," #39;Suicide #39; theory over train crash LONDON, England -- Police investigating a train crash in southern England in which seven people died are focusing on a theory that a driver parked a car on the rails in an attempt to commit suicide.",0,suicide theory train crash london england police investigating train crash southern england seven people died focusing theory driver parked car rail attempt commit suicide
102,102,"British Hostage Beheaded in Iraq, Insurgents Say British hostage Ken Bigley was beheaded near Baghdad on Thursday afternoon, insurgent sources in the rebel-held town of Falluja said on Friday.",0,british hostage beheaded iraq insurgent say british hostage ken bigley beheaded near baghdad thursday afternoon insurgent source rebel-held town falluja said friday
103,103,"Fla. Senate Candidates Have Opposing Views (AP) AP - Republican Mel Martinez, hoping to become the first Cuban-American senator, criticized his opponent Monday for saying she would not have voted for the war in Iraq ""knowing what I know now."" The first debate between Martinez and Democrat Betty Castor comes as a new poll found Castor had erased the small gap between them.",0,fla. senate candidate opposing view ap republican mel martinez hoping become first cuban-american senator criticized opponent monday saying would voted war iraq knowing know first debate martinez democrat betty castor come new poll found castor erased small gap
104,104,"Basque separatists signal end to 35 years of conflict Spain #39;s banned Batasuna party, widely considered the political mouthpiece of the armed Basque separatist group Eta, offered last night to open a process of negotiations and dialogue to achieve peace in the Basque country.",0,basque separatist signal end year conflict spain banned batasuna party widely considered political mouthpiece armed basque separatist group eta offered last night open process negotiation dialogue achieve peace basque country
